Date,difficulty,market-price
2015-06-17T00:00:00,49692386354.8938,249.98
2015-06-21T00:00:00,49692386354.8938,244.75
2015-06-25T00:00:00,49692386354.8938,240.2
2015-06-29T00:00:00,49402014931.2275,248.57
2015-07-03T00:00:00,49402014931.2275,254.68
2015-07-07T00:00:00,49402014931.2275,268.53
2015-07-11T00:00:00,49402014931.2275,284.92
2015-07-15T00:00:00,51076366303.4819,287.92
2015-07-19T00:00:00,51076366303.4819,276.74
2015-07-23T00:00:00,51076366303.4819,277.97
2015-07-27T00:00:00,52278304845.5917,292.82
2015-07-31T00:00:00,52278304845.5917,288.45
2015-08-04T00:00:00,52278304845.5917,281.12
2015-08-08T00:00:00,52699842409.347,279.32
2015-08-12T00:00:00,52699842409.347,270.98
2015-08-16T00:00:00,52699842409.347,261.43
2015-08-20T00:00:00,52699842409.347,226.25
2015-08-24T00:00:00,54256630327.89,228.14
2015-08-28T00:00:00,54256630327.89,225.11
2015-09-01T00:00:00,54256630327.89,230.25
2015-09-05T00:00:00,56957648455.01,230.73
2015-09-09T00:00:00,56957648455.01,244.21
2015-09-13T00:00:00,56957648455.01,234.73
2015-09-17T00:00:00,56957648455.01,228.33
2015-09-21T00:00:00,59335351233.8666,230.16
2015-09-25T00:00:00,59335351233.8666,234
2015-09-29T00:00:00,59335351233.8666,239.14
2015-10-03T00:00:00,60813224039.4403,237.77
2015-10-07T00:00:00,60813224039.4403,246.8
2015-10-11T00:00:00,60813224039.4403,245.72
2015-10-15T00:00:00,60883825480.0983,252.47
2015-10-19T00:00:00,60883825480.0983,261.04
2015-10-23T00:00:00,60883825480.0983,274.35
2015-10-27T00:00:00,60883825480.0983,286.69
2015-10-31T00:00:00,62253982449.7608,328.17
2015-11-04T00:00:00,62253982449.7608,404.5
2015-11-08T00:00:00,62253982449.7608,387.02
2015-11-12T00:00:00,65848255179.7026,308.98
2015-11-16T00:00:00,65848255179.7026,318.97
2015-11-20T00:00:00,65848255179.7026,325.9
2015-11-24T00:00:00,72722780642.5472,323.48
2015-11-28T00:00:00,72722780642.5472,358
2015-12-02T00:00:00,72722780642.5472,362.58
2015-12-06T00:00:00,72722780642.5472,386.95
2015-12-10T00:00:00,79102380900.226,416.49
2015-12-14T00:00:00,79102380900.226,433.39
2015-12-18T00:00:00,79102380900.226,456.58
2015-12-22T00:00:00,93448670796.3238,438.35
2015-12-26T00:00:00,93448670796.3238,455.5
2015-12-30T00:00:00,93448670796.3238,433.23
2016-01-03T00:00:00,103880340815.456,432.76
2016-01-07T00:00:00,103880340815.456,429.26
2016-01-11T00:00:00,103880340815.456,448.43
2016-01-15T00:00:00,113354299801.471,429.55
2016-01-19T00:00:00,113354299801.471,385.49
2016-01-23T00:00:00,113354299801.471,381.5
2016-01-27T00:00:00,120033340651.237,391.66
2016-01-31T00:00:00,120033340651.237,376.6
2016-02-04T00:00:00,120033340651.237,368.46
2016-02-08T00:00:00,144116447847.349,375
2016-02-12T00:00:00,144116447847.349,378.02
2016-02-16T00:00:00,144116447847.349,399.21
2016-02-20T00:00:00,163491654908.959,419.98
2016-02-24T00:00:00,163491654908.959,419.25
2016-02-28T00:00:00,163491654908.959,431.59
2016-03-03T00:00:00,163491654908.959,422.5
2016-03-07T00:00:00,158427203767.392,405.69
2016-03-11T00:00:00,158427203767.392,416
2016-03-15T00:00:00,158427203767.392,414.99
2016-03-19T00:00:00,165496835118.226,407.96
2016-03-23T00:00:00,165496835118.226,416.39
2016-03-27T00:00:00,165496835118.226,416.96
2016-03-31T00:00:00,165496835118.226,413.74
2016-04-04T00:00:00,166851513282.777,418.51
2016-04-08T00:00:00,166851513282.777,419.95
2016-04-12T00:00:00,166851513282.777,422.63
2016-04-16T00:00:00,178678307671.688,429.45
2016-04-20T00:00:00,178678307671,435.95
2016-04-24T00:00:00,178678307671,451.92
2016-04-28T00:00:00,178666121338.551,445.29
2016-05-02T00:00:00,178659257772,453
2016-05-06T00:00:00,178659257772,449.37
2016-05-10T00:00:00,178659257772,460.66
2016-05-14T00:00:00,194254820283,455.82
2016-05-18T00:00:00,194254820283,453.08
2016-05-22T00:00:00,194254820283,443.21
2016-05-26T00:00:00,199312067531,448.7
2016-05-30T00:00:00,199312067531,511.3
2016-06-03T00:00:00,199312067531,538
2016-06-07T00:00:00,199312067531,583.72
2016-06-11T00:00:00,196061423939,577.95
2016-06-15T00:00:00,196061423939,685.19
2016-06-19T00:00:00,196061423939,751.96
2016-06-23T00:00:00,209453158595,592.81
2016-06-27T00:00:00,209453158595,630.19
2016-07-01T00:00:00,209453158595,667.95
2016-07-05T00:00:00,213398925331,681.98
2016-07-09T00:00:00,213398925331,663
2016-07-13T00:00:00,213398925331,664.5
2016-07-17T00:00:00,213398925331,661.32
2016-07-21T00:00:00,213492501107,667.5
2016-07-25T00:00:00,213492501107,661.48
2016-07-29T00:00:00,213492501107,655.54
2016-08-02T00:00:00,210798472402.845,605.56
2016-08-06T00:00:00,201893210853,572.72
2016-08-10T00:00:00,201893210853,584.98
2016-08-14T00:00:00,201893210853,583.34
2016-08-18T00:00:00,217375482757,570.92
2016-08-22T00:00:00,217375482757,577.24
2016-08-26T00:00:00,217375482757,575.75
2016-08-30T00:00:00,220755908330,571.5
2016-09-03T00:00:00,220755908330,572
2016-09-07T00:00:00,220755908330,608.16
2016-09-11T00:00:00,220755908330,621.65
2016-09-15T00:00:00,225832872179,608.99
2016-09-19T00:00:00,225832872179,607.31
2016-09-23T00:00:00,225832872179,594.08
2016-09-27T00:00:00,241227200229,606.79
2016-10-01T00:00:00,241227200229,608.38
2016-10-05T00:00:00,241227200229,607.18
2016-10-09T00:00:00,258522748404,614.46
2016-10-13T00:00:00,258522748404,635.16
2016-10-17T00:00:00,258522748404,638.97
2016-10-21T00:00:00,258522748404,628.89
2016-10-25T00:00:00,253618246641,643.93
2016-10-29T00:00:00,253618246641,685.91
2016-11-02T00:00:00,253618246641,726.6
2016-11-06T00:00:00,254620187304,703.48
2016-11-10T00:00:00,254620187304,721.5
2016-11-14T00:00:00,254620187304,700.38
2016-11-18T00:00:00,272434584596.115,736.84
2016-11-22T00:00:00,281800917193,736.97
2016-11-26T00:00:00,281800917193,737.07
2016-11-30T00:00:00,281800917193,730.02
2016-12-04T00:00:00,286765766820,762.97
2016-12-08T00:00:00,286765766820,766.48
2016-12-12T00:00:00,286765766820,768.19
2016-12-16T00:00:00,310153855703,775.88
2016-12-20T00:00:00,310153855703,791.03
2016-12-24T00:00:00,310153855703,913.93
2016-12-28T00:00:00,312083434211.183,930.34
2017-01-01T00:00:00,317688400354,964.84
2017-01-05T00:00:00,317688400354,1109.16
2017-01-09T00:00:00,317688400354,910.49
2017-01-13T00:00:00,336899932795,805.52
2017-01-17T00:00:00,336899932795,830.56
2017-01-21T00:00:00,336899932795,895.64
2017-01-25T00:00:00,392963262344,883.59
2017-01-29T00:00:00,392963262344,918.62
2017-02-02T00:00:00,392963262344,983.42
2017-02-06T00:00:00,422170566883,1011.08
2017-02-10T00:00:00,422170566883,985.34
2017-02-14T00:00:00,422170566883,1001.2
2017-02-18T00:00:00,432944392642.632,1054.55
2017-02-22T00:00:00,440779902286,1125
2017-02-26T00:00:00,440779902286,1150.37
2017-03-02T00:00:00,440779902286,1224.98
2017-03-06T00:00:00,460769358090,1271.04
2017-03-10T00:00:00,460769358090,1192.09
2017-03-14T00:00:00,460769358090,1240.72
2017-03-18T00:00:00,475705205061,1068.3
2017-03-22T00:00:00,475705205061,1113
2017-03-26T00:00:00,475705205061,961.81
2017-03-30T00:00:00,482855238676.823,1039.77
2017-04-03T00:00:00,499635929816,1079.99
2017-04-07T00:00:00,499635929816,1193.73
2017-04-11T00:00:00,499635929816,1209.99
2017-04-15T00:00:00,520808749422,1170.36
2017-04-19T00:00:00,520808749422,1201.2
2017-04-23T00:00:00,520808749422,1233.24
2017-04-27T00:00:00,521839702599.075,1288.02
2017-05-01T00:00:00,521974519553,1354.8
2017-05-05T00:00:00,521974519553,1537.23
2017-05-09T00:00:00,521974519553,1651.1
2017-05-13T00:00:00,559970892890,1692.88
2017-05-17T00:00:00,559970892890,1708.99
2017-05-21T00:00:00,559970892890,2008.84
2017-05-25T00:00:00,595921917085,2421.49
2017-05-29T00:00:00,595921917085,2177.38
2017-06-02T00:00:00,595921917085,2409.93
2017-06-06T00:00:00,678760110082,2699.12
2017-06-10T00:00:00,678760110082,2825.14
2017-06-14T00:00:00,678760110082,2706
2017-06-18T00:00:00,711697198173,2629.76
2017-06-22T00:00:00,711697198173,2658.69
2017-06-26T00:00:00,711697198173,2502.03
2017-06-30T00:00:00,711697198173,2541.69
2017-07-04T00:00:00,708659466230,2549.93
2017-07-08T00:00:00,708659466230,2502.86
2017-07-12T00:00:00,708659466230,2310.93
2017-07-16T00:00:00,804525194568,1972.29
2017-07-20T00:00:00,804525194568,2265.21
2017-07-24T00:00:00,804525194568,2748.36
2017-07-28T00:00:00,860221984436,2656.53
2017-08-01T00:00:00,860221984436,2862.9
2017-08-05T00:00:00,860221984436,2856.52
2017-08-09T00:00:00,888074709977.536,3408.75
2017-08-13T00:00:00,923233068448,3868.52
2017-08-17T00:00:00,923233068448,4375.8
2017-08-21T00:00:00,923233068448,4054.6
2017-08-25T00:00:00,888171856257,4331.77
2017-08-29T00:00:00,888171856257,4376.66
2017-09-02T00:00:00,888171856257,4908.41
2017-09-06T00:00:00,903315386418.901,4385.02
2017-09-10T00:00:00,922724699725,4330.87
2017-09-14T00:00:00,922724699725,3865.22
2017-09-18T00:00:00,1052185622754.52,3678.53
2017-09-22T00:00:00,1103400932964,3600.92
2017-09-26T00:00:00,1103400932964,3931.98
2017-09-30T00:00:00,1103400932964,4164.27
2017-10-04T00:00:00,1123863285132,4308.33
2017-10-08T00:00:00,1123863285132,4439.46
2017-10-12T00:00:00,1123863285132,4822.17
2017-10-16T00:00:00,1196792694098,5691.69
2017-10-20T00:00:00,1196792694098,5697.16
2017-10-24T00:00:00,1196792694098,5900.59
2017-10-28T00:00:00,1452839779145,5769.89
2017-11-01T00:00:00,1452839779145,6416.07
2017-11-05T00:00:00,1452839779145,7365.99
2017-11-09T00:00:00,1452839779145,7468.44
2017-11-13T00:00:00,1364422081125,5890.08
2017-11-17T00:00:00,1364422081125,7868.77
2017-11-21T00:00:00,1364422081125,8242.81
2017-11-25T00:00:00,1347001430558,8212.78
2017-11-29T00:00:00,1347001430558,9919
2017-12-03T00:00:00,1347001430558,10912.87
2017-12-07T00:00:00,1590896927258,13843.93
2017-12-11T00:00:00,1590896927258,15068.95
2017-12-15T00:00:00,1590896927258,16408.15
2017-12-19T00:00:00,1873105475221,18911.79
2017-12-23T00:00:00,1873105475221,13776.61
2017-12-27T00:00:00,1873105475221,15677.99
2017-12-31T00:00:00,1873105475221,12612.54
2018-01-04T00:00:00,1931136454487,15039.24
2018-01-08T00:00:00,1931136454487,16192.91
2018-01-12T00:00:00,1931136454487,13285.55
2018-01-16T00:00:00,2227847638503,13554.14
2018-01-20T00:00:00,2227847638503,11506.51
2018-01-24T00:00:00,2227847638503,10831.49
2018-01-28T00:00:00,2603077300218,11431.37
2018-02-01T00:00:00,2603077300218,10204
2018-02-05T00:00:00,2603077300218,8202.06
2018-02-09T00:00:00,2874674234415,8245.08
2018-02-13T00:00:00,2874674234415,8895.72
2018-02-17T00:00:00,2874674234415,10178.56
2018-02-21T00:00:00,3007383866429,11245.98
2018-02-25T00:00:00,3007383866429,9699.76
2018-03-01T00:00:00,3007383866429,10332.14
2018-03-05T00:00:00,3233581400367.21,11516.83
2018-03-09T00:00:00,3290605988755,9324.5
2018-03-13T00:00:00,3290605988755,9130
2018-03-17T00:00:00,3290605988755,8297.89
2018-03-21T00:00:00,3462542391191,8909.95
2018-03-25T00:00:00,3462542391191,8533.76
2018-03-29T00:00:00,3462542391191,7950.61
2018-04-02T00:00:00,3511060552899,6827.54
2018-04-06T00:00:00,3511060552899,6786.66
2018-04-10T00:00:00,3511060552899,6784.41
2018-04-14T00:00:00,3796188328004.62,7895.25
2018-04-18T00:00:00,3839316899029,7907.19
2018-04-22T00:00:00,3839316899029,8930.6
2018-04-26T00:00:00,3839316899029,8870.14
2018-04-30T00:00:00,4022059196164,9398.4
2018-05-04T00:00:00,4022059196164,9753.35
2018-05-08T00:00:00,4022059196164,9369.16
2018-05-12T00:00:00,4143878474754,8396.83
2018-05-16T00:00:00,4143878474754,8471.06
2018-05-20T00:00:00,4143878474754,8242.07
2018-05-24T00:00:00,4219142059012.62,7511.91
2018-05-28T00:00:00,4306949573981,7344.56
2018-06-01T00:00:00,4306949573981,7489.66
2018-06-05T00:00:00,4415593341673.57,7495.47
2018-06-09T00:00:00,4940704885521,7615.54
2018-06-13T00:00:00,4940704885521,6553
2018-06-17T00:00:00,4940704885521,6488.68
2018-06-21T00:00:00,5077499034879,6760.83
2018-06-25T00:00:00,5077499034879,6157.04
2018-06-29T00:00:00,5077499034879,5878.14
2018-07-03T00:00:00,5363678461481,6626.44
2018-07-07T00:00:00,5363678461481,6628.59
2018-07-11T00:00:00,5363678461481,6329.27
2018-07-15T00:00:00,5363678461481,6248.84
2018-07-19T00:00:00,5178671069072,7371.11
2018-07-23T00:00:00,5178671069072,7406.66
2018-07-27T00:00:00,5178671069072,7939.81
2018-07-31T00:00:00,5949437371609,8171.49
2018-08-04T00:00:00,5949437371610,7414.77
2018-08-08T00:00:00,5949437371610,6718.23
2018-08-12T00:00:00,6389316883512,6227.85
2018-08-16T00:00:00,6389316883512,6270.67
2018-08-20T00:00:00,6389316883512,6486.58
2018-08-24T00:00:00,6505039002077.41,6525.96
2018-08-28T00:00:00,6727225469723,6901.26
2018-09-01T00:00:00,6727225469723,7018.78
2018-09-05T00:00:00,6727225469723,7359.19
2018-09-09T00:00:00,7019199231177,6184.06
2018-09-13T00:00:00,7019199231177,6326.04
2018-09-17T00:00:00,7019199231177,6497.37
2018-09-21T00:00:00,7152633351906,6496.02
2018-09-25T00:00:00,7152633351906,6583.45
2018-09-29T00:00:00,7152633351906,6628.66
2018-10-03T00:00:00,7152633351906,6521.31
2018-10-07T00:00:00,7454968648263,6573.62
2018-10-11T00:00:00,7454968648263,6581.07
2018-10-15T00:00:00,7454968648263,6265.16
2018-10-19T00:00:00,7182852313938,6509.61
2018-10-23T00:00:00,7182852313938,6493.89
2018-10-27T00:00:00,7182852313938,6472.17
2018-10-31T00:00:00,7182852313938,6301.61
2018-11-04T00:00:00,7184404942702,6361.3
2018-11-08T00:00:00,7184404942702,6536.83
2018-11-12T00:00:00,7184404942702,6408.53
2018-11-16T00:00:00,7175974755379.84,5658.73
2018-11-20T00:00:00,6653303141406,4848.78
2018-11-24T00:00:00,6653303141406,4352.98
2018-11-28T00:00:00,6653303141406,3828.45
2018-12-02T00:00:00,6653303141406,4188.09
2018-12-06T00:00:00,5646403851535,3744.98
2018-12-10T00:00:00,5646403851535,3588.44
2018-12-14T00:00:00,5646403851535,3308.11
2018-12-18T00:00:00,5621092245587.73,3556.54
2018-12-22T00:00:00,5106422924660,3899.83
2018-12-26T00:00:00,5106422924660,3821.52
2018-12-30T00:00:00,5106422924660,3770.36
2019-01-03T00:00:00,5618595848853,3931.31
2019-01-07T00:00:00,5618595848853,4071.77
2019-01-11T00:00:00,5618595848853,3646.25
2019-01-15T00:00:00,5883988430955,3682.48
2019-01-19T00:00:00,5883988430955,3625.73
2019-01-23T00:00:00,5883988430955,3587.35
2019-01-27T00:00:00,5883988430955,3576.3
2019-01-31T00:00:00,5814661935892,3470
2019-02-04T00:00:00,5814661935892,3456.02
2019-02-08T00:00:00,5814661935892,3394.76
2019-02-12T00:00:00,6061518831027,3629.47
2019-02-16T00:00:00,6061518831027,3608.2
2019-02-20T00:00:00,6061518831027,3926.53
2019-02-24T00:00:00,6064081790460.55,4139.6
2019-02-28T00:00:00,6071846049921,3833.23
2019-03-04T00:00:00,6071846049921,3814.58
2019-03-08T00:00:00,6071846049921,3886.82
2019-03-12T00:00:00,6068891541677,3881.09
2019-03-16T00:00:00,6068891541677,3936.5
2019-03-20T00:00:00,6068891541677,4029.11
2019-03-24T00:00:00,6368919654419.87,4011.92
2019-03-28T00:00:00,6379265451411,4048.51
2019-04-01T00:00:00,6379265451411,4114.16
2019-04-05T00:00:00,6379265451411,4911.24
2019-04-09T00:00:00,6393023717202,5268.71
2019-04-13T00:00:00,6393023717202,5072.85
2019-04-17T00:00:00,6393023717202,5196.65
2019-04-21T00:00:00,6357721118108.33,5309.28
2019-04-25T00:00:00,6353030562984,5434.19
2019-04-29T00:00:00,6353030562984,5301.29
2019-05-03T00:00:00,6353030562984,5390.16
2019-05-07T00:00:00,6702169884349,5684.47
2019-05-11T00:00:00,6702169884349,6348.02
2019-05-15T00:00:00,6702169884349,7992.69
2019-05-19T00:00:00,6704632680587,7265.05
2019-05-23T00:00:00,6704632680587,7625.93
2019-05-27T00:00:00,6704632680587,8744.42
2019-05-31T00:00:00,7459680720542,8272.46
2019-06-04T00:00:00,7459680720542,8134.92
2019-06-08T00:00:00,7459680720542,7998.29
2019-06-12T00:00:00,7459680720542,7917.58
2019-06-16T00:00:00,7409399249090,8859.47
2019-06-20T00:00:00,7409399249090,9281.7
2019-06-24T00:00:00,7409399249090,10814.48
2019-06-28T00:00:00,7934713219631,11132.85
2019-07-02T00:00:00,7934713219631,10578.72
2019-07-06T00:00:00,7934713219631,10955.16
2019-07-10T00:00:00,9064159826491,12586.78
2019-07-14T00:00:00,9064159826491,11389.1
2019-07-18T00:00:00,9064159826491,9674.28
2019-07-22T00:00:00,9064159826491,10587.41
2019-07-26T00:00:00,9013786945892,9875.17
2019-07-30T00:00:00,9013786945892,9501.33
2019-08-03T00:00:00,9013786945892,10529.55
2019-08-07T00:00:00,9985348008060,11465.67
2019-08-11T00:00:00,9985348008060,11282.22
2019-08-15T00:00:00,9985348008060,10016.96
2019-08-19T00:00:00,10183488432890,10317.6
2019-08-23T00:00:00,10183488432890,10111.98
2019-08-27T00:00:00,10183488432890,10360.28
2019-08-31T00:00:00,10183488432890,9577.99
2019-09-04T00:00:00,10771996663680,10621.29
2019-09-08T00:00:00,10771996663680,10487.21
2019-09-12T00:00:00,10771996663680,10159.32
2019-09-16T00:00:00,11890594958796,10310.43
2019-09-20T00:00:00,11890594958796,10275.88
2019-09-24T00:00:00,11890594958796,9683.38
2019-09-28T00:00:00,12759819404409,8193.9
2019-10-02T00:00:00,12759819404409,8322.92
2019-10-06T00:00:00,12759819404409,8147.69
2019-10-10T00:00:00,12874760266706.7,8587.92
2019-10-14T00:00:00,13008091666972,8283.76
2019-10-18T00:00:00,13008091666972,8076.78
2019-10-22T00:00:00,13008091666972,8222.52
2019-10-26T00:00:00,13691480038694,8666.79
2019-10-30T00:00:00,13691480038694,9433.35
2019-11-03T00:00:00,13691480038694,9301.18
2019-11-07T00:00:00,13669891710442.8,9343.34
2019-11-11T00:00:00,12720005267391,9037.12
2019-11-15T00:00:00,12720005267391,8632.32
2019-11-19T00:00:00,12720005267391,8175.99
2019-11-23T00:00:00,12973235968800,7286.35
2019-11-27T00:00:00,12973235968800,7163.63
2019-12-01T00:00:00,12973235968800,7557.72
2019-12-05T00:00:00,12955951549096.1,7192.85
2019-12-09T00:00:00,12876842089682,7522.39
2019-12-13T00:00:00,12876842089682,7189.16
2019-12-17T00:00:00,12876842089682,6879.54
2019-12-21T00:00:00,12948593420946,7190.17
2019-12-25T00:00:00,12948593420946,7250.69
2019-12-29T00:00:00,12948593420946,7301.07
2020-01-02T00:00:00,13798783827516,7175.68
2020-01-06T00:00:00,13798783827516,7351.57
2020-01-10T00:00:00,13798783827516,7817.92
2020-01-14T00:00:00,13819009697340.3,8105.24
2020-01-18T00:00:00,14776367535689,8900.34
2020-01-22T00:00:00,14776367535689,8722.26
2020-01-26T00:00:00,14776367535689,8327.36
2020-01-30T00:00:00,15466098935555,9279.81
2020-02-03T00:00:00,15466098935555,9314.56
2020-02-07T00:00:00,15466098935555,9755.66
2020-02-11T00:00:00,15521134947902.1,9854.79
2020-02-15T00:00:00,15546745765529,10368.53
2020-02-19T00:00:00,15546745765529,10180.65
2020-02-23T00:00:00,15546745765529,9669.63
2020-02-27T00:00:00,15486913440293,8785.52
2020-03-02T00:00:00,15486913440293,8534.17
2020-03-06T00:00:00,15486913440293,9067.39
2020-03-10T00:00:00,16552923967337,7931.94
2020-03-14T00:00:00,16552923967337,5609.03
2020-03-18T00:00:00,16552923967337,5357.61
2020-03-22T00:00:00,16552923967337,6189.85
2020-03-26T00:00:00,14143559041805.2,6698.46
2020-03-30T00:00:00,13912524048946,5885.41
2020-04-03T00:00:00,13912524048946,6809.11
2020-04-07T00:00:00,13912524048946,7343.2
2020-04-11T00:00:00,14715214060657,6873.24
2020-04-15T00:00:00,14715214060657,6871.95
2020-04-19T00:00:00,14715214060657,7259.36
2020-04-23T00:00:00,15958652328578,7130.99
2020-04-27T00:00:00,15958652328578,7699.27
2020-05-01T00:00:00,15958652328578,8628.77
2020-05-05T00:00:00,16079831604277.9,8885.93
2020-05-09T00:00:00,16104807485529,9821.8
2020-05-13T00:00:00,16104807485529,8814.53
2020-05-17T00:00:00,16104807485529,9385.7
2020-05-21T00:00:00,15138043247083,9510.67
2020-05-25T00:00:00,15138043247083,8730.73
2020-05-29T00:00:00,15138043247083,9569.21
2020-06-02T00:00:00,15138043247083,10204.23
2020-06-06T00:00:00,13732352106018,9623.75
2020-06-10T00:00:00,13732352106018,9775.15
2020-06-14T00:00:00,13732352106018,9473.5
2020-06-18T00:00:00,15784744305477,9454.81
2020-06-22T00:00:00,15784744305477,9284.78
2020-06-26T00:00:00,15784744305477,9240.85
2020-06-30T00:00:00,15784618886622.5,9185.35
2020-07-04T00:00:00,15784217546288,9072.42
2020-07-08T00:00:00,15784217546288,9256.23
2020-07-12T00:00:00,15784217546288,9235.96
2020-07-16T00:00:00,17345948872516,9193.51
2020-07-20T00:00:00,17345948872516,9214.66
2020-07-24T00:00:00,17345948872516,9613.11
2020-07-28T00:00:00,16847561611550,11042.4
2020-08-01T00:00:00,16847561611550,11343.88
2020-08-05T00:00:00,16847561611550,11194.25
2020-08-09T00:00:00,16847561611550,11767.6
2020-08-13T00:00:00,16947802333947,11573.11
2020-08-17T00:00:00,16947802333947,11914.01
2020-08-21T00:00:00,16947802333947,11865.82
2020-08-25T00:00:00,17557993035167,11763.93
2020-08-29T00:00:00,17557993035167,11534.75
2020-09-02T00:00:00,17557993035167,11923.25
2020-09-06T00:00:00,17557993035167,10159.62
2020-09-10T00:00:00,17345997805929,10227.83
2020-09-14T00:00:00,17345997805929,10330.77
2020-09-18T00:00:00,17345997805929,10943.89
2020-09-22T00:00:00,19314656404097,10430.46
2020-09-26T00:00:00,19314656404097,10692.84
2020-09-30T00:00:00,19314656404097,10840.8
2020-10-04T00:00:00,19300708897945.594,10551.77
2020-10-08T00:00:00,19298087186263,10670.8
2020-10-12T00:00:00,19298087186263,11376.61
2020-10-16T00:00:00,19298087186263,11503.73
2020-10-20T00:00:00,19997335994446,11758.16
2020-10-24T00:00:00,19997335994446,12944.52
2020-10-28T00:00:00,19997335994446,13651.47
2020-11-01T00:00:00,19997335994446,13810.32
2020-11-05T00:00:00,16787779609933,14155.59
2020-11-09T00:00:00,16787779609933,15490.6
2020-11-13T00:00:00,16787779609933,16295.57
2020-11-17T00:00:00,17596801059571,16725.15
2020-11-21T00:00:00,17596801059571,18687.45
2020-11-25T00:00:00,17596801059571,19172.52
2020-11-29T00:00:00,18158528379021.04,17732.42
2020-12-03T00:00:00,19157154724710,19226.97
2020-12-07T00:00:00,19157154724710,19377.66
2020-12-11T00:00:00,19157154724710,18247.76
2020-12-15T00:00:00,18670168558400,19276.59
2020-12-19T00:00:00,18670168558400,23150.79
2020-12-23T00:00:00,18670168558400,23824.99
2020-12-27T00:00:00,18670168558400,26443.21
2020-12-31T00:00:00,18599593048299,28856.59
2021-01-04T00:00:00,18599593048299,33000.78
2021-01-08T00:00:00,18599593048299,39486.04
2021-01-12T00:00:00,20607418304386,35544.94
2021-01-16T00:00:00,20607418304386,36828.52
2021-01-20T00:00:00,20607418304386,36020.13
2021-01-24T00:00:00,20823531150112,32099.74
2021-01-28T00:00:00,20823531150112,30419.17
2021-02-01T00:00:00,20823531150112,33136.46
2021-02-05T00:00:00,20823531150112,37002.09
2021-02-09T00:00:00,21434395961349,46364.3
2021-02-13T00:00:00,21434395961349,47471.4
2021-02-17T00:00:00,21434395961349,49160.1
2021-02-21T00:00:00,21724134900047,56001.2
2021-02-25T00:00:00,21724134900047,50624.84
2021-03-01T00:00:00,21724134900047,45113.92
2021-03-05T00:00:00,21724134900047,48448.91
2021-03-09T00:00:00,21448277761060,52299.33
2021-03-13T00:00:00,21448277761060,57253.28
2021-03-17T00:00:00,21448277761060,56872.38
2021-03-21T00:00:00,21865558044611,58085.8
2021-03-25T00:00:00,21865558044611,52508.23
2021-03-29T00:00:00,21865558044611,55783.71
2021-04-02T00:00:00,23064760716651.37,58736.92
2021-04-06T00:00:00,23137439666472,59054.1
2021-04-10T00:00:00,23137439666472,58102.58
2021-04-14T00:00:00,23137439666472,63554.44
2021-04-18T00:00:00,23581981443664,60087.09
2021-04-22T00:00:00,23581981443664,53808.8
2021-04-26T00:00:00,23581981443664,49075.58
2021-04-30T00:00:00,23581981443664,53584.15
2021-05-04T00:00:00,20608845737768,57213.33
2021-05-08T00:00:00,20608845737768,57380.27
2021-05-12T00:00:00,20608845737768,56750
2021-05-16T00:00:00,25046487590083,46736.58
2021-05-20T00:00:00,25046487590083,36964.27
2021-05-24T00:00:00,25046487590083,34754.54
2021-05-28T00:00:00,25046487590083,38445.29
2021-06-01T00:00:00,21047730572452,37310.54
2021-06-05T00:00:00,21047730572452,36885.51
2021-06-09T00:00:00,21047730572452,33450.19
2021-06-13T00:00:00,20836567779802.566,35494.9
2021-06-17T00:00:00,19932791027263,38324.87
2021-06-21T00:00:00,19932791027263,35592.35
2021-06-25T00:00:00,19932791027263,34639.38
2021-06-29T00:00:00,19932791027263,34456.67
2021-07-03T00:00:00,15634861856766.197,33856.86
2021-07-07T00:00:00,14363025673660,34211.01
2021-07-11T00:00:00,14363025673660,33515.57
2021-07-15T00:00:00,14363025673660,32814.61
2021-07-19T00:00:00,13672594272814,31783.49
2021-07-23T00:00:00,13672594272814,32297.89
2021-07-27T00:00:00,13672594272814,37318.14
2021-07-31T00:00:00,14319158983942.734,42214.15
2021-08-04T00:00:00,14496442856349,38138
2021-08-08T00:00:00,14496442856349,44634.13
2021-08-12T00:00:00,14496442856349,45611.46
2021-08-16T00:00:00,15556093717703,47056.41
2021-08-20T00:00:00,15556093717703,46734.65
2021-08-24T00:00:00,15556093717703,49523.5
2021-08-28T00:00:00,17615033039279,49056.86
2021-09-01T00:00:00,17615033039279,47155.87
2021-09-05T00:00:00,17615033039279,49947.38
2021-09-09T00:00:00,18415156832118,46078.38
2021-09-13T00:00:00,18415156832118,46059.12
2021-09-17T00:00:00,18415156832118,47785.26
2021-09-21T00:00:00,18632996500113.82,42901.56
2021-09-25T00:00:00,18997641161759,42815.56
2021-09-29T00:00:00,18997641161759,41011.16
2021-10-03T00:00:00,18997641161759,47727.1
2021-10-07T00:00:00,19893045048575,55343.76
2021-10-11T00:00:00,19893045048575,54625.74
2021-10-15T00:00:00,19893045048575,57397.74
2021-10-19T00:00:00,20082460130831,61971.59
2021-10-23T00:00:00,20082460130831,60697.06
2021-10-27T00:00:00,20082460130831,60345.17
2021-10-31T00:00:00,20286661027549.07,61731.29
2021-11-04T00:00:00,21659344833265,62954.86
2021-11-08T00:00:00,21659344833265,63293.22
2021-11-12T00:00:00,21659344833265,64838.81
2021-11-16T00:00:00,22674148233453,63584.25
2021-11-20T00:00:00,22674148233453,58133.02
